CMFILE,DEATHSA,DEATHSB,DISPUTE,FATALAPC,FATALBPC,RIVALA,RIVALB,RIVALRY,RIVNUMB,RIVTYP2,SEVERITY,WARNUMB
cm310345v5,.,.,4186,0,0,310,345,310345,813,2,12,.
cm310345v5,.,.,4332,0,0,310,345,310345,813,2,4,.
cm310345v5,.,.,4343,0,0,310,345,310345,813,2,4,.
cm310355v5,.,.,3505,0,0,310,355,310355,814,1,6,.
cm310360v5,6000,3000,1265,2571,3000,310,360,310360,815,2,188,112
cm310360v5,.,.,3181,0,0,310,360,310360,815,2,29,.
cm310360v5,.,.,3182,0,0,310,360,310360,815,2,29,.
cm310360v5,.,.,1718,0,0,310,360,310360,817,1,4,.
cm310360v5,136000,10000,258,124,101,310,360,310360,10816,1,158,139
cm310360v5,.,.,1247,0,0,310,360,310360,10816,1,29,.
cm310360v5,.,.,3823,0,0,310,360,310360,10816,1,4,.
cm310360v5,.,.,3826,0,0,310,360,310360,10816,1,95,.
cm310360v5,.,.,3870,0,0,310,360,310360,10816,1,4,.
cm310365v5,136000,7500000,258,93121,76031,310,365,310365,818,1,203,139
cm310365v5,2502,1500,606,2502,1500,310,365,310365,819,1,186,154
cm315355v5,.,.,346,0,0,315,355,315355,826,1,6,.
cm315360v5,.,.,3181,0,0,315,360,315360,827,1,29,.
cm315360v5,.,.,1718,0,0,315,360,315360,828,1,4,.
cm315365v5,.,.,346,0,0,315,365,315365,829,1,6,.
cm315713v5,.,.,3203,0,0,315,713,315713,830,1,6,.
cm316345v5,.,.,4137,775,48,316,345,316345,831,2,172,.
cm316345v5,.,.,4186,0,0,316,345,316345,831,2,12,.
cm316345v5,.,.,4343,0,0,316,345,316345,831,2,4,.
cm317345v5,.,.,4343,0,0,317,345,317345,832,1,4,.
cm325327v5,300,700,112,195,560,325,327,325327,833,1,171,34
cm325329v5,600,400,113,204,310,325,329,325329,834,1,167,37
cm325339v5,.,.,2846,0,0,325,339,325339,837,2,6,.
cm325339v5,.,.,3202,0,0,325,339,325339,837,2,4,.
cm325339v5,.,.,3216,0,0,325,339,325339,837,2,6,.
cm325339v5,.,.,72,0,0,325,339,325339,10835,2,4,.
cm325339v5,.,.,108,0,0,325,339,325339,10835,2,6,.
cm325339v5,.,.,394,0,0,325,339,325339,10835,2,6,.
cm325339v5,.,.,1262,0,0,325,339,325339,10835,2,6,.
cm325339v5,.,.,1778,0,0,325,339,325339,10835,2,6,.
cm325345v5,174500,305000,258,4859,3967,325,345,325345,838,2,192,139
cm325345v5,.,.,1062,0,0,325,345,325345,838,2,29,.
cm325345v5,.,.,1780,0,0,325,345,325345,838,2,4,.
cm325345v5,.,.,3205,0,0,325,345,325345,838,2,95,.
cm325345v5,.,.,3224,0,0,325,345,325345,838,2,6,.
cm325345v5,.,.,3362,0,0,325,345,325345,838,2,95,.
cm325345v5,.,.,3814,0,0,325,345,325345,838,2,22,.
cm325345v5,.,.,3551,0,0,325,345,325345,839,2,95,.
cm325345v5,.,.,4137,775,48,325,345,325345,839,2,172,.
cm325345v5,.,.,4186,0,0,325,345,325345,839,2,29,.
cm325345v5,.,.,4343,0,0,325,345,325345,839,2,4,.
cm325349v5,.,.,4017,0,0,325,349,325349,840,1,4,.
cm325350v5,.,.,56,0,0,325,350,325350,841,2,6,.
cm325350v5,.,.,96,0,0,325,350,325350,841,2,6,.
cm325350v5,.,.,2837,0,0,325,350,325350,841,2,4,.
cm325350v5,.,.,55,0,0,325,350,325350,842,1,6,.
cm325350v5,174500,18300,258,292,238,325,350,325350,843,1,167,139
cm325350v5,.,.,418,0,0,325,350,325350,843,1,9,.
cm325355v5,650000,87500,257,16796,10955,325,355,325355,844,1,198,106
cm325360v5,.,.,3181,0,0,325,360,325360,846,1,12,.
cm325365v5,2200,100000,57,2200,1332,325,365,325365,848,1,185,22
cm325365v5,.,.,197,0,0,325,365,325365,849,2,95,.
cm325365v5,.,.,2366,0,0,325,365,325365,849,2,95,.
cm325365v5,.,.,2606,0,0,325,365,325365,849,2,95,.
cm325365v5,.,.,336,0,0,325,365,325365,850,1,6,.
cm325365v5,.,.,2226,0,0,325,365,325365,851,1,4,.
cm325365v5,.,.,3089,0,0,325,365,325365,851,1,29,.
cm325365v5,.,.,4342,0,0,325,365,325365,2005,1,4,.
cm325368v5,.,.,133,0,0,325,368,325368,852,1,53,.
cm325380v5,.,.,3720,0,0,325,380,325380,854,1,6,.
cm325380v5,.,.,3721,0,0,325,380,325380,854,1,6,.
cm325390v5,.,.,2307,0,0,325,390,325390,856,1,6,.
cm325530v.,4000,16000,111,3765,16000,325,530,325530,857,2,197,127
cm325530v.,.,.,406,0,0,325,530,325530,857,2,4,.
cm325530v.,.,.,407,0,0,325,530,325530,857,2,4,.
cm325530v.,.,.,1669,0,0,325,530,325530,857,2,6,.
cm325530v.,.,.,3527,0,0,325,530,325530,857,2,6,.
cm325620v5,.,.,2965,0,0,325,620,325620,859,1,6,.
cm325630v5,.,.,3852,0,0,325,630,325630,860,1,6,.
cm325640v5,.,.,1735,13,13,325,640,325640,862,1,133,.
cm325640v5,.,.,56,0,0,325,640,325640,863,2,6,.
cm325640v5,6000,14000,114,6000,14000,325,640,325640,863,2,197,97
cm325640v5,.,.,128,0,0,325,640,325640,863,2,6,.
cm325640v5,.,.,141,0,0,325,640,325640,863,2,29,.
cm325640v5,.,.,230,0,0,325,640,325640,863,2,95,.
cm325640v5,650000,325000,257,62386,40689,325,640,325640,863,2,203,106
cm325640v5,.,.,311,0,0,325,640,325640,863,2,4,.
cm325640v5,.,.,312,0,0,325,640,325640,863,2,53,.
cm325640v5,.,.,320,0,0,325,640,325640,863,2,9,.
cm325640v5,.,.,327,0,0,325,640,325640,863,2,6,.
cm325640v5,.,.,328,0,0,325,640,325640,863,2,6,.
cm325640v5,.,.,391,0,0,325,640,325640,863,2,2,.
cm325640v5,.,.,1641,0,0,325,640,325640,863,2,2,.
cm325640v5,.,.,1736,0,0,325,640,325640,863,2,4,.
cm325640v5,.,.,3851,0,0,325,640,325640,864,1,95,.
cm325645v5,.,.,621,0,0,325,645,325645,865,1,6,.
cm325645v5,0,25000,3957,0,0,325,645,325645,866,1,100,211
cm325645v5,.,.,4273,0,0,325,645,325645,866,1,53,.
cm325651v5,.,.,3853,0,0,325,651,325651,867,1,95,.
cm325652v5,.,.,2856,0,0,325,652,325652,868,1,6,.
cm325670v5,.,.,1129,1000,200,325,670,325670,870,1,175,.
cm325710v5,.,.,220,0,0,325,710,325710,871,1,29,.
cm325710v5,.,.,31,500,250,325,710,325710,872,1,171,.
cm325710v5,.,.,511,0,0,325,710,325710,872,1,29,.
cm325710v5,.,.,145,0,0,325,710,325710,873,1,95,.
cm325710v5,.,.,2208,13,2,325,710,325710,873,1,127,.
cm325800v5,.,.,1058,0,0,325,800,325800,875,1,6,.
cm327329v5,1400,100,175,117,100,327,329,327329,878,1,158,16
cm338652v5,.,.,3908,0,0,338,652,338652,880,1,6,.
cm339343v5,.,.,4058,0,0,339,343,339343,881,1,95,.
cm339343v5,.,.,4097,0,0,339,343,339343,881,1,95,.
cm339345v5,.,.,1235,0,0,339,345,339345,882,2,95,.
cm339345v5,.,.,1255,13,13,339,345,339345,882,2,133,.
cm339345v5,.,.,1262,0,0,339,345,339345,882,2,6,.
cm339345v5,.,.,2328,13,13,339,345,339345,883,1,133,.
cm339345v5,.,.,2372,13,13,339,345,339345,883,1,133,.
cm339345v5,.,.,1720,0,0,339,345,339345,884,1,6,.
cm339345v5,.,.,3554,0,0,339,345,339345,885,2,4,.
cm339345v5,.,.,4043,13,13,339,345,339345,885,2,133,.
cm339345v5,.,.,4045,0,0,339,345,339345,885,2,4,.
cm339345v5,.,.,4136,0,0,339,345,339345,885,2,4,.
cm339345v5,.,.,4137,775,48,339,345,339345,885,2,172,.
cm339345v5,.,.,4229,0,0,339,345,339345,885,2,4,.
cm339350v5,.,.,1284,13,13,339,350,339350,886,2,133,.
cm339350v5,.,.,1285,63,63,339,350,339350,886,2,152,.
cm339350v5,.,.,2371,0,0,339,350,339350,886,2,95,.
cm339350v5,.,.,4041,0,0,339,350,339350,887,1,95,.
cm339350v5,.,.,4090,0,0,339,350,339350,887,1,6,.
cm339355v5,.,.,3348,0,0,339,355,339355,888,1,6,.
cm339640v5,.,.,3348,0,0,339,640,339640,889,1,6,.
cm343345v5,.,.,4046,0,0,343,345,343345,890,1,12,.
cm343345v5,.,.,4137,775,48,343,345,343345,890,1,172,.
cm344345v5,.,.,3555,63,63,344,345,344345,891,2,152,.
cm344345v5,.,.,4100,0,0,344,345,344345,891,2,4,.
cm344345v5,.,.,4230,0,0,344,345,344345,891,2,4,.
cm344345v5,.,.,4298,0,0,344,345,344345,891,2,53,.
cm344345v5,.,.,4340,13,13,344,345,344345,891,2,133,.
cm344346v5,.,.,3556,375,375,344,346,344346,892,2,171,.
cm344346v5,.,.,4231,0,0,344,346,344346,892,2,6,.
cm344346v5,.,.,4341,375,375,344,346,344346,892,2,171,.
cm345346v5,.,.,3557,175,175,345,346,345346,893,1,163,.
cm345346v5,.,.,4333,0,0,345,346,345346,893,1,4,.
cm345350v5,.,.,3551,0,0,345,350,345350,896,2,95,.
cm345350v5,.,.,4137,0,0,345,350,345350,896,2,53,.
cm345350v5,.,.,4186,0,0,345,350,345350,896,2,12,.
cm345350v5,.,.,4343,0,0,345,350,345350,896,2,4,.
cm345355v5,70000,87500,257,1809,1180,345,355,345355,897,2,183,106
cm345355v5,.,.,397,0,0,345,355,345355,897,2,6,.
cm345355v5,.,.,1240,0,0,345,355,345355,897,2,4,.
cm345355v5,18500,18000,1251,18500,7835,345,355,345355,897,2,198,103
cm345355v5,.,.,1286,2,2,345,355,345355,897,2,111,.
cm345355v5,.,.,1703,0,0,345,355,345355,897,2,95,.
cm345355v5,.,.,3188,0,0,345,355,345355,897,2,6,.
cm345355v5,305000,9000,3813,18931,9000,345,355,345355,897,2,198,139
cm345355v5,.,.,2059,0,0,345,355,345355,898,1,4,.
cm345355v5,.,.,4343,0,0,345,355,345355,899,1,4,.
cm345360v5,.,.,1263,13,13,345,360,345360,900,1,133,.
cm345360v5,.,.,3181,0,0,345,360,345360,900,1,29,.
cm345360v5,.,.,1286,2,2,345,360,345360,901,1,111,.
cm345360v5,.,.,1703,0,0,345,360,345360,901,1,6,.
cm345360v5,.,.,3551,0,0,345,360,345360,902,1,95,.
cm345360v5,.,.,4186,0,0,345,360,345360,902,1,29,.
cm345365v5,.,.,2366,0,0,345,365,345365,903,1,95,.
cm345365v5,.,.,1286,0,0,345,365,345365,904,1,53,.
cm345365v5,.,.,1703,0,0,345,365,345365,904,1,53,.
cm345365v5,.,.,3116,0,0,345,365,345365,905,1,2,.
cm345365v5,.,.,4137,0,0,345,365,345365,906,1,53,.
cm345365v5,.,.,4343,0,0,345,365,345365,906,1,4,.
cm345366v5,.,.,4343,0,0,345,366,345366,907,1,4,.
cm345368v5,.,.,4137,0,0,345,368,345368,908,1,53,.
cm345368v5,.,.,4343,0,0,345,368,345368,908,1,4,.
cm345369v5,.,.,4343,0,0,345,369,345369,909,1,4,.
cm345372v5,.,.,4343,0,0,345,372,345372,910,1,4,.
cm345373v5,.,.,4343,0,0,345,373,345373,911,1,4,.
cm345375v5,.,.,4343,0,0,345,375,345375,912,1,4,.
cm345380v5,.,.,4343,0,0,345,380,345380,913,1,4,.
cm345385v5,.,.,4137,0,0,345,385,345385,914,2,95,.
cm345385v5,.,.,4186,0,0,345,385,345385,914,2,12,.
cm345385v5,.,.,4343,0,0,345,385,345385,914,2,4,.
cm345390v5,.,.,4137,0,0,345,390,345390,915,2,95,.
cm345390v5,.,.,4186,0,0,345,390,345390,915,2,12,.
cm345390v5,.,.,4343,0,0,345,390,345390,915,2,4,.
cm345395v5,.,.,4137,0,0,345,395,345395,916,2,53,.
cm345395v5,.,.,4186,0,0,345,395,345395,916,2,12,.
cm345395v5,.,.,4343,0,0,345,395,345395,916,2,4,.
cm345600v5,.,.,4343,0,0,345,600,345600,917,1,4,.
cm345640v5,70000,325000,257,6718,4382,345,640,345640,919,1,193,106
cm345640v5,15000,30000,1250,15000,8654,345,640,345640,919,1,198,100
cm345640v5,.,.,3551,0,0,345,640,345640,920,2,95,.
cm345640v5,.,.,4137,0,0,345,640,345640,920,2,95,.
cm345640v5,.,.,4186,0,0,345,640,345640,920,2,12,.
cm345640v5,.,.,4224,0,0,345,640,345640,920,2,2,.
cm345640v5,.,.,4343,0,0,345,640,345640,920,2,4,.
cm345663v5,.,.,4343,0,0,345,663,345663,921,1,4,.
cm345696v5,.,.,4343,0,0,345,696,345696,922,1,4,.
cm350355v5,5000,87500,257,129,84,350,355,350355,923,2,157,106
cm350355v5,.,.,324,0,0,350,355,350355,923,2,95,.
cm350355v5,.,.,1241,0,0,350,355,350355,923,2,95,.
cm350355v5,2500,18000,1251,2500,1059,350,355,350355,923,2,185,103
cm350355v5,.,.,1295,0,0,350,355,350355,923,2,95,.
cm350355v5,.,.,3186,0,0,350,355,350355,923,2,6,.
cm350355v5,.,.,3187,13,13,350,355,350355,923,2,133,.
cm350355v5,.,.,3197,0,0,350,355,350355,923,2,4,.
cm350355v5,.,.,3343,0,0,350,355,350355,923,2,4,.
cm350355v5,.,.,3856,0,0,350,355,350355,923,2,4,.
cm350365v5,.,.,56,0,0,350,365,350365,924,2,6,.
cm350365v5,.,.,96,0,0,350,365,350365,924,2,6,.
cm350365v5,.,.,2837,0,0,350,365,350365,924,2,4,.
cm350365v5,.,.,2365,0,0,350,365,350365,925,1,95,.
cm350640v5,.,.,1579,0,0,350,640,350640,927,1,95,.
cm350640v5,.,.,2367,0,0,350,640,350640,928,1,95,.
cm350640v5,.,.,141,0,0,350,640,350640,929,2,29,.
cm350640v5,5000,325000,257,480,313,350,640,350640,929,2,171,106
cm350640v5,.,.,324,0,0,350,640,350640,929,2,9,.
cm350640v5,.,.,1249,0,0,350,640,350640,929,2,4,.
cm350640v5,5000,30000,1250,5000,2885,350,640,350640,929,2,191,100
cm350640v5,30000,20000,1270,30000,20000,350,640,350640,929,2,201,115
cm350640v5,600,1400,1569,600,1400,350,640,350640,929,2,180,76
cm350640v5,.,.,1571,0,0,350,640,350640,929,2,95,.
cm350640v5,.,.,1573,0,0,350,640,350640,929,2,53,.
cm350640v5,.,.,1574,0,0,350,640,350640,929,2,4,.
cm350640v5,.,.,1575,0,0,350,640,350640,929,2,95,.
cm350640v5,.,.,1576,0,0,350,640,350640,929,2,4,.
cm350640v5,.,.,1739,0,0,350,640,350640,929,2,4,.
cm350640v5,.,.,2835,0,0,350,640,350640,929,2,4,.
cm350640v5,.,.,2836,0,0,350,640,350640,929,2,95,.
cm350640v5,.,.,3183,0,0,350,640,350640,929,2,29,.
cm350640v5,.,.,3344,0,0,350,640,350640,929,2,12,.
cm350640v5,.,.,1278,0,0,350,640,350640,930,2,2,.
cm350640v5,.,.,1279,13,13,350,640,350640,930,2,133,.
cm350640v5,.,.,1280,0,0,350,640,350640,930,2,4,.
cm350640v5,.,.,1289,0,0,350,640,350640,930,2,29,.
cm350640v5,.,.,1290,0,0,350,640,350640,930,2,2,.
cm350640v5,.,.,1292,0,0,350,640,350640,930,2,29,.
cm350640v5,.,.,1293,1000,667,350,640,350640,930,2,178,.
cm350640v5,.,.,2173,0,0,350,640,350640,930,2,4,.
cm350640v5,.,.,2174,0,0,350,640,350640,930,2,6,.
cm350640v5,.,.,2175,0,0,350,640,350640,930,2,29,.
cm350640v5,.,.,2176,0,0,350,640,350640,930,2,53,.
cm350640v5,.,.,2177,0,0,350,640,350640,930,2,2,.
cm350640v5,.,.,2179,13,13,350,640,350640,930,2,133,.
cm350640v5,.,.,3909,0,0,350,640,350640,930,2,29,.
cm350640v5,.,.,4040,0,0,350,640,350640,930,2,53,.
cm350640v5,.,.,4092,13,13,350,640,350640,930,2,133,.
cm350640v5,.,.,4095,13,7,350,640,350640,930,2,130,.
cm350640v5,.,.,4133,0,0,350,640,350640,930,2,29,.
cm350640v5,.,.,4193,0,0,350,640,350640,930,2,95,.
cm350640v5,.,.,4210,0,0,350,640,350640,930,2,29,.
cm350640v5,.,.,4233,0,0,350,640,350640,930,2,4,.
cm350640v5,.,.,4320,0,0,350,640,350640,930,2,29,.
cm350640v5,.,.,4323,0,0,350,640,350640,930,2,4,.
cm350645v5,.,.,3957,40,88,350,645,350645,931,1,152,.
cm350645v5,.,.,4273,0,0,350,645,350645,931,1,53,.
cm350666v5,.,.,3177,0,0,350,666,350666,933,1,6,.
cm350700v5,.,.,4283,1000,91,350,700,350700,934,1,174,.
cm350710v5,169,422612,51,97,419,350,710,350710,935,1,167,151
cm350731v5,169,316579,51,72,314,350,731,350731,936,1,164,151
cm352640v5,.,.,1280,0,0,352,640,352640,938,2,4,.
cm352640v5,500,1000,1293,500,333,352,640,352640,938,2,172,184
cm352640v5,.,.,2171,0,0,352,640,352640,938,2,6,.
cm352640v5,.,.,2172,0,0,352,640,352640,938,2,2,.
cm352640v5,.,.,2178,0,0,352,640,352640,938,2,4,.
cm352640v5,.,.,2760,13,13,352,640,352640,938,2,133,.
cm352640v5,.,.,2761,13,13,352,640,352640,938,2,133,.
cm352640v5,.,.,4038,0,0,352,640,352640,938,2,95,.
cm352640v5,.,.,4039,0,0,352,640,352640,938,2,6,.
cm352640v5,.,.,4094,0,0,352,640,352640,938,2,4,.
cm352640v5,.,.,4095,13,7,352,640,352640,938,2,130,.
cm352651v5,.,.,2163,13,13,352,651,352651,940,1,133,.
cm352651v5,.,.,3604,0,0,352,651,352651,940,1,95,.
cm352666v5,.,.,2831,0,0,352,666,352666,941,1,6,.
cm355360v5,87500,335706,257,5658,8675,355,360,355360,943,2,195,106
cm355360v5,18000,1500,1251,635,1500,355,360,355360,943,2,181,103
cm355360v5,.,.,3184,0,0,355,360,355360,943,2,29,.
cm355360v5,.,.,3858,0,0,355,360,355360,944,1,4,.
cm355365v5,87500,1700000,257,28651,43928,355,365,355365,945,2,202,106
cm355365v5,.,.,317,0,0,355,365,355365,945,2,4,.
cm355365v5,.,.,397,0,0,355,365,355365,945,2,22,.
cm355365v5,9000,7500000,258,5031,6162,355,365,355365,10946,1,193,139
cm355365v5,.,.,518,0,0,355,365,355365,10946,1,95,.
cm355365v5,.,.,3859,0,0,355,365,355365,10946,1,2,.
cm355365v5,.,.,3869,0,0,355,365,355365,10946,1,4,.
cm355560v5,9000,8700,258,7,6,355,560,355560,948,1,125,139
cm355640v5,32000,30000,1250,32000,18462,355,640,355640,949,2,201,100
cm355640v5,18000,20000,1251,8471,20000,355,640,355640,949,2,198,103
cm355640v5,.,.,1274,0,0,355,640,355640,949,2,53,.
cm355640v5,.,.,3352,0,0,355,640,355640,949,2,4,.
cm355640v5,.,.,3158,0,0,355,640,355640,950,2,4,.
cm355640v5,.,.,3200,0,0,355,640,355640,950,2,95,.
cm355640v5,.,.,3828,0,0,355,640,355640,950,2,95,.
cm355640v5,.,.,3850,0,0,355,640,355640,950,2,95,.
cm355640v5,.,.,3857,0,0,355,640,355640,950,2,4,.
cm355640v5,.,.,2601,0,0,355,640,355640,951,2,6,.
cm355640v5,.,.,2829,0,0,355,640,355640,951,2,2,.
cm355640v5,.,.,2830,0,0,355,640,355640,951,2,6,.
cm355666v5,.,.,3219,0,0,355,666,355666,952,1,6,.
cm355705v5,.,.,4086,0,0,355,705,355705,953,1,6,.
cm355900v5,9000,33826,258,28,23,355,900,355900,957,1,141,139
cm355920v5,9000,12200,258,10,8,355,920,355920,958,1,129,139
cm359365v5,.,.,3558,0,0,359,365,359365,959,1,95,.
cm359365v5,.,.,4051,0,0,359,365,359365,959,1,4,.
cm360365v5,.,.,1257,0,0,360,365,360365,960,1,95,.
cm360365v5,.,.,2365,0,0,360,365,360365,960,1,95,.
cm360365v5,.,.,1718,0,0,360,365,360365,962,1,4,.
cm360365v5,290000,7500000,258,162126,198567,360,365,360365,10961,1,203,139
cm360365v5,.,.,3542,0,0,360,365,360365,10961,1,6,.
cm360365v5,.,.,3811,0,0,360,365,360365,10961,1,6,.
cm360365v5,.,.,3821,0,0,360,365,360365,10961,1,6,.
cm360365v5,.,.,3872,0,0,360,365,360365,10961,1,2,.
cm360369v5,.,.,4108,0,0,360,369,360369,963,1,4,.
cm360560v5,290000,8700,258,230,188,360,560,360560,966,1,165,139
cm360640v5,335706,325000,257,32220,21015,360,640,360640,968,1,201,106
cm360640v5,.,.,3341,0,0,360,640,360640,968,1,6,.
cm360900v5,290000,33826,258,896,731,360,900,360900,971,1,178,139
cm360920v5,290000,12200,258,323,264,360,920,360920,972,1,168,139
cm365366v5,.,.,1234,0,0,365,366,365366,973,1,2,.
cm365366v5,.,.,2605,0,0,365,366,365366,973,1,95,.
cm365366v5,.,.,23,0,0,365,366,365366,974,1,6,.
cm365366v5,.,.,505,0,0,365,366,365366,974,1,6,.
cm365366v5,.,.,3560,0,0,365,366,365366,975,1,95,.
cm365367v5,.,.,1234,0,0,365,367,365367,976,1,2,.
cm365367v5,.,.,2604,0,0,365,367,365367,976,1,95,.
cm365367v5,.,.,22,0,0,365,367,365367,977,1,95,.
cm365367v5,.,.,503,0,0,365,367,365367,977,1,6,.
cm365367v5,.,.,4103,0,0,365,367,365367,978,1,4,.
cm365367v5,.,.,4111,0,0,365,367,365367,978,1,4,.
cm365368v5,.,.,2603,0,0,365,368,365368,979,1,95,.
cm365368v5,.,.,504,0,0,365,368,365368,980,1,6,.
cm365368v5,.,.,4105,0,0,365,368,365368,981,1,4,.
cm365369v5,.,.,3559,0,0,365,369,365369,982,2,6,.
cm365369v5,.,.,4050,0,0,365,369,365369,982,2,53,.
cm365369v5,.,.,4098,0,0,365,369,365369,982,2,4,.
cm365372v5,.,.,3561,63,63,365,372,365372,983,2,152,.
cm365372v5,.,.,4096,0,0,365,372,365372,983,2,6,.
cm365372v5,.,.,4212,0,0,365,372,365372,983,2,29,.
cm365372v5,.,.,4242,0,0,365,372,365372,983,2,4,.
cm365373v5,.,.,3564,1000,500,365,373,365373,984,1,177,.
cm365373v5,.,.,4338,0,0,365,373,365373,984,1,6,.
cm365375v5,.,.,1723,0,0,365,375,365375,985,1,95,.
cm365375v5,.,.,179,1000,1000,365,375,365375,986,1,180,.
cm365375v5,7500000,65000,258,36339,44506,365,375,365375,986,1,202,139
cm365375v5,.,.,2896,0,0,365,375,365375,987,1,6,.
cm365375v5,.,.,3210,0,0,365,375,365375,987,1,4,.
cm365380v5,.,.,1659,0,0,365,380,365380,988,1,2,.
cm365380v5,.,.,2738,0,0,365,380,365380,990,2,53,.
cm365380v5,.,.,2973,0,0,365,380,365380,990,2,53,.
cm365380v5,.,.,3093,13,13,365,380,365380,990,2,133,.
cm365380v5,.,.,3563,0,0,365,380,365380,990,2,53,.
cm365380v5,.,.,3615,0,0,365,380,365380,990,2,53,.
cm365380v5,.,.,1701,0,0,365,380,365380,10989,2,53,.
cm365380v5,.,.,2907,0,0,365,380,365380,10989,2,4,.
cm365380v5,.,.,3214,0,0,365,380,365380,10989,2,6,.
cm365380v5,.,.,3722,0,0,365,380,365380,10990,1,6,.
cm365385v5,.,.,253,0,0,365,385,365385,991,2,6,.
cm365385v5,.,.,2226,0,0,365,385,365385,991,2,4,.
cm365385v5,.,.,2827,0,0,365,385,365385,991,2,4,.
cm365385v5,.,.,2848,0,0,365,385,365385,991,2,6,.
cm365385v5,.,.,2939,0,0,365,385,365385,991,2,6,.
cm365385v5,.,.,3067,0,0,365,385,365385,991,2,53,.
cm365385v5,.,.,3223,0,0,365,385,365385,991,2,6,.
cm365385v5,.,.,3225,0,0,365,385,365385,991,2,6,.
cm365385v5,.,.,3606,0,0,365,385,365385,991,2,4,.
cm365385v5,.,.,4238,0,0,365,385,365385,991,2,4,.
cm365385v5,.,.,4321,0,0,365,385,365385,991,2,6,.
cm365385v5,.,.,4335,0,0,365,385,365385,991,2,4,.
cm365385v5,.,.,4342,0,0,365,385,365385,991,2,4,.
cm365390v5,.,.,2864,0,0,365,390,365390,992,1,6,.
cm365390v5,.,.,4342,0,0,365,390,365390,2002,1,4,.
cm365395v5,.,.,3194,0,0,365,395,365395,993,1,6,.
cm365452v5,.,.,1807,0,0,365,452,365452,994,1,6,.
cm365630v5,.,.,20,0,0,365,630,365630,996,2,4,.
cm365630v5,.,.,165,0,0,365,630,365630,996,2,95,.
cm365630v5,.,.,166,0,0,365,630,365630,996,2,6,.
cm365630v5,.,.,523,0,0,365,630,365630,996,2,95,.
cm365630v5,.,.,1130,0,0,365,630,365630,996,2,95,.
cm365630v5,.,.,1132,0,0,365,630,365630,996,2,6,.
cm365630v5,.,.,1133,0,0,365,630,365630,996,2,95,.
cm365630v5,.,.,2588,0,0,365,630,365630,996,2,6,.
cm365630v5,.,.,2590,0,0,365,630,365630,996,2,95,.
cm365630v5,.,.,2602,13,13,365,630,365630,996,2,133,.
cm365630v5,.,.,2826,0,0,365,630,365630,996,2,53,.
cm365630v5,.,.,2871,0,0,365,630,365630,996,2,4,.
cm365630v5,.,.,2897,0,0,365,630,365630,996,2,6,.
cm365630v5,.,.,3017,0,0,365,630,365630,996,2,29,.
cm365630v5,.,.,3087,0,0,365,630,365630,996,2,6,.
cm365630v5,.,.,3133,0,0,365,630,365630,996,2,4,.
cm365630v5,.,.,3160,0,0,365,630,365630,996,2,6,.
cm365630v5,.,.,3199,0,0,365,630,365630,996,2,6,.
cm365640v5,.,.,64,0,0,365,640,365640,997,2,4,.
cm365640v5,.,.,142,0,0,365,640,365640,997,2,53,.
cm365640v5,.,.,146,1000,333,365,640,365640,997,2,176,.
cm365640v5,50000,80000,189,50000,80000,365,640,365640,997,2,203,4
cm365640v5,.,.,3320,0,0,365,640,365640,997,2,4,.
cm365640v5,.,.,3321,0,0,365,640,365640,997,2,29,.
cm365640v5,100000,45000,57,27240,45000,365,640,365640,998,2,202,22
cm365640v5,.,.,126,0,0,365,640,365640,998,2,4,.
cm365640v5,.,.,236,0,0,365,640,365640,998,2,2,.
cm365640v5,.,.,56,0,0,365,640,365640,999,2,6,.
cm365640v5,.,.,91,0,0,365,640,365640,999,2,2,.
cm365640v5,.,.,128,0,0,365,640,365640,999,2,6,.
cm365640v5,.,.,141,0,0,365,640,365640,999,2,29,.
cm365640v5,120000,165000,187,120000,165000,365,640,365640,999,2,203,61
cm365640v5,1700000,325000,257,163162,106417,365,640,365640,999,2,203,106
cm365640v5,.,.,317,0,0,365,640,365640,999,2,4,.
cm365640v5,.,.,391,0,0,365,640,365640,999,2,2,.
cm365640v5,.,.,612,0,0,365,640,365640,999,2,29,.
cm365640v5,.,.,3322,0,0,365,640,365640,999,2,2,.
cm365640v5,.,.,3325,0,0,365,640,365640,999,2,4,.
cm365640v5,.,.,3345,0,0,365,640,365640,999,2,6,.
cm365640v5,.,.,252,0,0,365,640,365640,1000,2,29,.
cm365640v5,.,.,253,0,0,365,640,365640,1000,2,6,.
cm365640v5,.,.,607,21,32,365,640,365640,1000,2,142,.
cm365640v5,.,.,3163,0,0,365,640,365640,1000,2,6,.
cm365640v5,.,.,3803,0,0,365,640,365640,1000,2,29,.
cm365640v5,.,.,3564,0,0,365,640,365640,1001,2,95,.
cm365640v5,.,.,4173,0,0,365,640,365640,1001,2,6,.
cm365640v5,.,.,4221,0,0,365,640,365640,1001,2,95,.
cm365640v5,.,.,4342,0,0,365,640,365640,1001,2,4,.
cm365645v5,.,.,3552,0,0,365,645,365645,1003,1,22,.
cm365663v5,.,.,607,0,0,365,663,365663,1005,1,4,.
cm365666v5,.,.,200,492,250,365,666,365666,1006,2,171,.
cm365666v5,.,.,345,0,0,365,666,365666,1006,2,2,.
cm365666v5,.,.,353,0,0,365,666,365666,1006,2,4,.
cm365666v5,.,.,1480,1000,167,365,666,365666,1006,2,175,.
